Ticker,Year,EPS,End
FRT,2023,2.8,2023-12-31
PRU,2023,6.76,2023-12-31
FITB,2023,3.23,2023-12-31
RTX,2023,2.24,2023-12-31
APP,2023,1.01,2023-12-31
FSLR,2023,7.78,2023-12-31
AMGN,2023,12.56,2023-12-31
MSCI,2023,14.45,2023-12-31
O,2023,1.26,2023-12-31
EQIX,2023,10.35,2023-12-31
EQR,2023,2.2,2023-12-31
L,2023,6.3,2023-12-31
LLY,2023,5.82,2023-12-31
WAB,2023,4.54,2023-12-31
RJF,2023,2.38,2023-12-31
MOS,2023,3.52,2023-12-31
LIN,2023,12.7,2023-12-31
PLD,2023,0.68,2023-12-31
PEG,2023,5.15,2023-12-31
APH,2023,3.23,2023-12-31
ESS,2023,6.32,2023-12-31
FIS,2023,0.42,2023-12-31
EL,2023,0.96,2023-12-31
AWK,2023,4.9,2023-12-31
RCL,2023,6.63,2023-12-31
MTB,2023,15.85,2023-12-31
AJG,2023,4.51,2023-12-31
DHI,2023,2.84,2023-12-31
AEE,2023,4.39,2023-12-31
HLT,2023,4.36,2023-12-31
DOW,2023,0.82,2023-12-31
AMCR,2023,0.198,2023-12-31
SPGI,2023,8.25,2023-12-31
PAYC,2023,5.91,2023-12-31
DUK,2023,3.54,2023-12-31
HAS,2023,-10.73,2023-12-31
AES,2023,0.37,2023-12-31
AEP,2023,4.26,2023-12-31
PNR,2023,3.77,2023-12-31
DTE,2023,6.77,2023-12-31
HCA,2023,19.25,2023-12-31
DOC,2023,0.56,2023-12-31
PYPL,2023,3.85,2023-12-31
WFC,2023,4.88,2023-12-31
MPC,2023,23.73,2023-12-31
LH,2023,4.8,2023-12-31
HST,2023,1.04,2023-12-31
HWM,2023,1.85,2023-12-31
PCAR,2023,8.78,2023-12-31
SBAC,2023,1.01,2023-12-31
HUBB,2023,14.14,2023-12-31
ABBV,2023,2.73,2023-12-31
T,2023,1.97,2023-12-31
WST,2023,7.98,2023-12-31
AIZ,2023,12.02,2023-12-31
VZ,2023,2.76,2023-12-31
DOV,2023,7.56,2023-12-31
PH,2023,10.38,2023-12-31
HON,2023,8.53,2023-12-31
DASH,2023,-1.42,2023-12-31
MCO,2023,8.77,2023-12-31
WELL,2023,0.66,2023-12-31
DPZ,2023,14.8,2023-12-31
XEL,2023,3.21,2023-12-31
AMZN,2023,2.95,2023-12-31
PKG,2023,8.52,2023-12-31
D,2023,0.3,2023-12-31
PLTR,2023,0.1,2023-12-31
ANET,2023,6.75,2023-12-31
NFLX,2023,12.25,2023-12-31
VICI,2023,2.48,2023-12-31
EW,2023,2.31,2023-12-31
PNW,2023,4.42,2023-12-31
AMT,2023,3.18,2023-12-31
EIX,2023,3.12,2023-12-31
GM,2023,7.35,2023-12-31
PSX,2023,15.56,2023-12-31
GPC,2023,9.38,2023-12-31
ROK,2023,1.87,2023-12-31
GD,2023,12.14,2023-12-31
HOOD,2023,-0.61,2023-12-31
VST,2023,3.63,2023-12-31
ELV,2023,25.38,2023-12-31
POOL,2023,13.45,2023-12-31
GEHC,2023,3.05,2023-12-31
ROL,2023,0.89,2023-12-31
GEV,2023,-1.6,2023-12-31
PNC,2023,12.8,2023-12-31
GNRC,2023,1.59,2023-12-31
WM,2023,5.69,2023-12-31
EA,2023,1.08,2023-12-31
NEM,2023,-2.97,2023-12-31
PM,2023,5.02,2023-12-31
GS,2023,23.05,2023-12-31
PFE,2023,0.38,2023-12-31
ROP,2023,3.64,2023-12-31
VRTX,2023,14.05,2023-12-31
ETN,2023,8.06,2023-12-31
WEC,2023,4.22,2023-12-31
DD,2023,0.94,2023-12-31
AXP,2023,11.23,2023-12-31
HIG,2023,2.55,2023-12-31
GL,2023,10.21,2023-12-31
LYB,2023,6.48,2023-12-31
VTRS,2023,0.05,2023-12-31
ECL,2023,4.82,2023-12-31
GPN,2023,3.78,2023-12-31
GILD,2023,4.54,2023-12-31
PCG,2023,1.09,2023-12-31
EBAY,2023,5.22,2023-12-31
LVS,2023,1.6,2023-12-31
AIG,2023,5.02,2023-12-31
WAT,2023,10.87,2023-12-31
UNH,2023,24.12,2023-12-31
WYNN,2023,6.49,2023-12-31
UPS,2023,7.81,2023-12-31
TKO,2023,-0.43,2023-12-31
MRNA,2023,-12.33,2023-12-31
CPT,2023,3.71,2023-12-31
MTD,2023,36.1,2023-12-31
TXN,2023,7.13,2023-12-31
SCHW,2023,2.55,2023-12-31
BAC,2023,3.1,2023-12-31
BXP,2023,1.21,2023-12-31
BX,2023,1.84,2023-12-31
TMUS,2023,7.02,2023-12-31
CB,2023,21.97,2023-12-31
BMY,2023,3.88,2023-12-31
TROW,2023,7.78,2023-12-31
CMS,2023,3.01,2023-12-31
CHD,2023,3.09,2023-12-31
CNP,2023,1.37,2023-12-31
MCHP,2023,3.23,2023-12-31
CBOE,2023,7.16,2023-12-31
TMO,2023,15.52,2023-12-31
KO,2023,2.48,2023-12-31
URI,2023,35.4,2023-12-31
MOH,2023,18.91,2023-12-31
TRV,2023,12.93,2023-12-31
CHTR,2023,30.54,2023-12-31
BRO,2023,3.07,2023-12-31
CMCSA,2023,3.73,2023-12-31
CVX,2023,11.41,2023-12-31
CAT,2023,20.24,2023-12-31
CHRW,2023,2.74,2023-12-31
XYZ,2023,0.02,2023-12-31
BDX,2023,0.97,2023-12-31
MRK,2023,0.14,2023-12-31
CDNS,2023,3.86,2023-12-31
TPL,2023,52.81,2023-12-31
CTSH,2023,4.21,2023-12-31
CMG,2023,44.59,2023-12-31
COIN,2023,0.4,2023-12-31
FIX,2023,9.03,2023-12-31
SYK,2023,8.34,2023-12-31
TDY,2023,18.8,2023-12-31
UBER,2023,0.93,2023-12-31
USB,2023,3.27,2023-12-31
UNP,2023,10.47,2023-12-31
TYL,2023,3.95,2023-12-31
MCD,2023,11.63,2023-12-31
COR,2023,3.01,2023-12-31
CVNA,2023,4.12,2023-12-31
MAA,2023,4.71,2023-12-31
BSX,2023,1.08,2023-12-31
UAL,2023,7.98,2023-12-31
TRGP,2023,3.69,2023-12-31
C,2023,4.07,2023-12-31
CFG,2023,3.14,2023-12-31
COF,2023,11.98,2023-12-31
CDW,2023,8.2,2023-12-31
TECH,2023,0.17,2023-12-31
TTD,2023,0.37,2023-12-31
BAX,2023,5.25,2023-12-31
CEG,2023,5.02,2023-12-31
BIIB,2023,8.02,2023-12-31
ED,2023,7.25,2023-12-31
SMCI,2023,0.55,2023-12-31
BK,2023,3.89,2023-12-31
BLK,2023,36.85,2023-12-31
CAH,2023,1.5,2023-12-31
TFC,2023,-1.09,2023-12-31
BLDR,2023,12.06,2023-12-31
BA,2023,-3.67,2023-12-31
CF,2023,7.89,2023-12-31
MMM,2023,1.7,2023-12-31
UDR,2023,1.34,2023-12-31
CARR,2023,1.61,2023-12-31
AOS,2023,3.71,2023-12-31
CNC,2023,4.97,2023-12-31
CBRE,2023,3.2,2023-12-31
META,2023,15.19,2023-12-31
TER,2023,2.91,2023-12-31
CLX,2023,0.75,2023-12-31
CI,2023,17.57,2023-12-31
CME,2023,8.87,2023-12-31
TT,2023,8.85,2023-12-31
TTWO,2023,-0.54,2023-12-31
BG,2023,15.07,2023-12-31
CINF,2023,11.74,2023-12-31
GLW,2023,0.69,2023-12-31
MSFT,2023,5.94,2023-12-31
BR,2023,1.37,2023-12-31
ZBH,2023,4.91,2023-12-31
MCK,2023,16.49,2023-12-31
ZTS,2023,5.08,2023-12-31
MGM,2023,3.22,2023-12-31
MET,2023,1.82,2023-12-31
COP,2023,9.08,2023-12-31
SYF,2023,5.21,2023-12-31
TSLA,2023,4.73,2023-12-31
BKNG,2023,118.67,2023-12-31
CL,2023,2.78,2023-12-31
LDOS,2024,7.19,2024-09-27
SNDK,2024,1.46,2024-09-27
LHX,2024,2.11,2024-09-27
TRMB,2024,5.76,2024-09-27
CAH,2024,1.71,2024-09-30
PSKY,2024,-9.02,2024-09-30
GDDY,2024,5.22,2024-09-30
HAL,2024,2.13,2024-09-30
EXC,2024,1.81,2024-09-30
Q,2024,2.3,2024-09-30
AOS,2024,2.9,2024-09-30
SPGI,2024,9.51,2024-09-30
FCX,2024,1.12,2024-09-30
NTAP,2024,2.67,2024-10-25
MDT,2024,0.99,2024-10-25
CSCO,2024,0.68,2024-10-26
DE,2024,25.73,2024-10-27
HD,2024,3.68,2024-10-27
CPB,2024,0.73,2024-10-27
HRL,2024,1.47,2024-10-27
NVDA,2024,2.07,2024-10-27
AMAT,2024,8.68,2024-10-27
WSM,2024,5.81,2024-10-27
LULU,2024,8.57,2024-10-27
SJM,2024,1.51,2024-10-31
NDSN,2024,8.17,2024-10-31
INTU,2024,0.7,2024-10-31
PANW,2024,1.07,2024-10-31
COO,2024,1.97,2024-10-31
CPRT,2024,0.38,2024-10-31
WMT,2024,0.57,2024-10-31
HPE,2024,1.95,2024-10-31
ADSK,2024,1.28,2024-10-31
A,2024,4.44,2024-10-31
WDAY,2024,1.63,2024-10-31
CRWD,2024,-0.07,2024-10-31
HPQ,2024,2.83,2024-10-31
CRM,2024,1.6,2024-10-31
SNPS,2024,14.78,2024-10-31
KEYS,2024,3.53,2024-10-31
DG,2024,4.25,2024-11-01
DELL,2024,1.67,2024-11-01
LOW,2024,2.99,2024-11-01
TJX,2024,1.15,2024-11-02
ROST,2024,1.49,2024-11-02
ADI,2024,3.3,2024-11-02
ULTA,2024,5.16,2024-11-02
DLTR,2024,3.08,2024-11-02
BBY,2024,1.27,2024-11-02
TGT,2024,6.47,2024-11-02
AVGO,2024,1.27,2024-11-03
KR,2024,2.79,2024-11-09
AZO,2024,33.4,2024-11-23
DRI,2024,3.58,2024-11-24
GIS,2024,1.43,2024-11-24
LW,2024,-0.25,2024-11-24
CAG,2024,0.6,2024-11-24
COST,2024,4.05,2024-11-24
MU,2024,1.68,2024-11-28
ADBE,2024,12.43,2024-11-29
MKC,2024,2.94,2024-11-30
LEN,2024,14.31,2024-11-30
JBL,2024,0.89,2024-11-30
ACN,2024,3.64,2024-11-30
FDS,2024,3.95,2024-11-30
ORCL,2024,1.13,2024-11-30
CCL,2024,1.5,2024-11-30
FDX,2024,3.06,2024-11-30
CTAS,2024,1.11,2024-11-30
NKE,2024,1.48,2024-11-30
PAYX,2024,1.15,2024-11-30
STX,2024,3.04,2024-12-27
SWKS,2024,1.01,2024-12-27
TEL,2024,1.77,2024-12-27
WDC,2024,3.08,2024-12-27
J,2024,-0.11,2024-12-27
GEN,2024,0.26,2024-12-27
HOLX,2024,0.87,2024-12-28
AAPL,2024,2.41,2024-12-28
KHC,2024,2.27,2024-12-28
AVY,2024,8.77,2024-12-28
PEP,2024,6.97,2024-12-28
RL,2024,9.78,2024-12-28
TXT,2024,4.38,2024-12-28
INTC,2024,-4.38,2024-12-28
SWK,2024,1.96,2024-12-28
DIS,2024,1.41,2024-12-28
SYY,2024,1.82,2024-12-28
AMD,2024,1.01,2024-12-28
GRMN,2024,7.35,2024-12-28
CRL,2024,0.2,2024-12-28
SNA,2024,19.85,2024-12-28
TSCO,2024,2.05,2024-12-28
TDG,2024,7.62,2024-12-28
TPR,2024,1.41,2024-12-28
HSIC,2024,3.07,2024-12-28
KVUE,2024,0.54,2024-12-29
TDY,2024,17.43,2024-12-29
HAS,2024,2.77,2024-12-29
RVTY,2024,2.21,2024-12-29
DPZ,2024,16.83,2024-12-29
SBUX,2024,0.69,2024-12-29
JNJ,2024,5.84,2024-12-29
LRCX,2024,0.93,2024-12-29
QCOM,2024,2.86,2024-12-29
UBER,2024,4.71,2024-12-31
NVR,2024,540.88,2024-12-31
CBOE,2024,7.24,2024-12-31
KDP,2024,1.06,2024-12-31
DVA,2024,11.02,2024-12-31
VZ,2024,4.15,2024-12-31
CMS,2024,3.34,2024-12-31
TER,2024,3.41,2024-12-31
DGX,2024,7.78,2024-12-31
BSX,2024,1.26,2024-12-31
PFG,2024,6.77,2024-12-31
URI,2024,38.82,2024-12-31
NXPI,2024,9.84,2024-12-31
AWK,2024,5.39,2024-12-31
ANET,2024,2.27,2024-12-31
D,2024,0.15,2024-12-31
HLT,2024,6.2,2024-12-31
ADP,2024,2.36,2024-12-31
IRM,2024,0.61,2024-12-31
MPC,2024,10.11,2024-12-31
PCAR,2024,7.92,2024-12-31
ETN,2024,9.54,2024-12-31
APD,2024,2.77,2024-12-31
FOXA,2024,2.61,2024-12-31
NEE,2024,3.38,2024-12-31
CI,2024,12.25,2024-12-31
CTSH,2024,4.52,2024-12-31
CNC,2024,6.33,2024-12-31
PNR,2024,3.78,2024-12-31
JKHY,2024,2.98,2024-12-31
IR,2024,2.08,2024-12-31
LIN,2024,13.71,2024-12-31
F,2024,1.48,2024-12-31
AME,2024,5.95,2024-12-31
DASH,2024,0.3,2024-12-31
ALLE,2024,6.85,2024-12-31
WAT,2024,3.9,2024-12-31
NOC,2024,28.39,2024-12-31
IBKR,2024,6.99,2024-12-31
CTVA,2024,1.31,2024-12-31
KMI,2024,1.17,2024-12-31
HWM,2024,2.83,2024-12-31
CDNS,2024,3.89,2024-12-31
PCG,2024,1.16,2024-12-31
DUK,2024,5.71,2024-12-31
WRB,2024,4.39,2024-12-31
WY,2024,0.54,2024-12-31
TYL,2024,6.17,2024-12-31
MOS,2024,0.55,2024-12-31
JBHT,2024,5.6,2024-12-31
CNP,2024,1.58,2024-12-31
STT,2024,8.33,2024-12-31
RCL,2024,11.0,2024-12-31
PODD,2024,5.97,2024-12-31
FTNT,2024,2.28,2024-12-31
MSCI,2024,14.09,2024-12-31
PG,2024,1.94,2024-12-31
POOL,2024,11.37,2024-12-31
CPT,2024,1.5,2024-12-31
DTE,2024,6.78,2024-12-31
UPS,2024,6.76,2024-12-31
COP,2024,7.82,2024-12-31
KO,2024,2.47,2024-12-31
MA,2024,13.91,2024-12-31
MAA,2024,4.49,2024-12-31
DDOG,2024,0.55,2024-12-31
TRGP,2024,5.77,2024-12-31
HIG,2024,10.51,2024-12-31
LMT,2024,22.39,2024-12-31
EG,2024,31.78,2024-12-31
TMUS,2024,9.7,2024-12-31
ALB,2024,-11.2,2024-12-31
DOW,2024,1.57,2024-12-31
NWS,2024,0.38,2024-12-31
ZBRA,2024,10.25,2024-12-31
BAX,2024,-1.0,2024-12-31
MTB,2024,14.71,2024-12-31
EVRG,2024,3.79,2024-12-31
ORLY,2024,40.91,2024-12-31
AJG,2024,6.63,2024-12-31
MCO,2024,11.32,2024-12-31
META,2024,24.61,2024-12-31
PTC,2024,0.68,2024-12-31
SW,2024,0.83,2024-12-31
FTV,2024,2.39,2024-12-31
LNT,2024,2.69,2024-12-31
AFL,2024,9.68,2024-12-31
HST,2024,0.99,2024-12-31
DD,2024,1.68,2024-12-31
DHI,2024,2.63,2024-12-31
ZTS,2024,5.47,2024-12-31
DOV,2024,19.58,2024-12-31
LLY,2024,11.76,2024-12-31
WYNN,2024,4.56,2024-12-31
XEL,2024,3.44,2024-12-31
WBD,2024,-4.62,2024-12-31
KEY,2024,-0.32,2024-12-31
VLTO,2024,3.37,2024-12-31
DXCM,2024,1.46,2024-12-31
GS,2024,41.07,2024-12-31
FANG,2024,15.53,2024-12-31
GWW,2024,38.84,2024-12-31
CF,2024,6.75,2024-12-31
LH,2024,8.89,2024-12-31
UNH,2024,15.64,2024-12-31
HON,2024,8.76,2024-12-31
BR,2024,1.9,2024-12-31
ATO,2024,2.25,2024-12-31
CL,2024,3.53,2024-12-31
VTR,2024,0.2,2024-12-31
ARE,2024,1.8,2024-12-31
PSX,2024,5.01,2024-12-31
VRSK,2024,6.74,2024-12-31
TSLA,2024,2.23,2024-12-31
BXP,2024,0.09,2024-12-31
ALGN,2024,5.63,2024-12-31
ZBH,2024,4.45,2024-12-31
CB,2024,22.94,2024-12-31
PFE,2024,1.42,2024-12-31
IT,2024,16.12,2024-12-31
FFIV,2024,2.85,2024-12-31
EXR,2024,4.03,2024-12-31
MTCH,2024,2.12,2024-12-31
DLR,2024,1.74,2024-12-31
WMB,2024,1.82,2024-12-31
MDLZ,2024,3.44,2024-12-31
SHW,2024,10.68,2024-12-31
CMG,2024,1.12,2024-12-31
DVN,2024,4.58,2024-12-31
PH,2024,7.37,2024-12-31
INVH,2024,0.74,2024-12-31
MAR,2024,8.36,2024-12-31
DAL,2024,5.39,2024-12-31
IVZ,2024,1.18,2024-12-31
PPG,2024,4.77,2024-12-31
GL,2024,11.99,2024-12-31
FIX,2024,14.64,2024-12-31
MOH,2024,20.52,2024-12-31
XOM,2024,7.84,2024-12-31
CDW,2024,8.06,2024-12-31
ISRG,2024,6.54,2024-12-31
STE,2024,1.76,2024-12-31
BX,2024,3.62,2024-12-31
MGM,2024,2.42,2024-12-31
GM,2024,6.45,2024-12-31
USB,2024,3.79,2024-12-31
SRE,2024,4.44,2024-12-31
NOW,2024,1.38,2024-12-31
APA,2024,2.28,2024-12-31
AMP,2024,33.67,2024-12-31
GLW,2024,0.59,2024-12-31
CMCSA,2024,4.17,2024-12-31
MRSH,2024,8.26,2024-12-31
PHM,2024,14.82,2024-12-31
AON,2024,12.55,2024-12-31
NRG,2024,5.14,2024-12-31
PSA,2024,10.68,2024-12-31
WELL,2024,1.58,2024-12-31
PWR,2024,6.16,2024-12-31
WEC,2024,4.83,2024-12-31
MRNA,2024,-9.28,2024-12-31
DECK,2024,3.01,2024-12-31
AIG,2024,-2.19,2024-12-31
BDX,2024,1.05,2024-12-31
COIN,2024,10.42,2024-12-31
LII,2024,22.67,2024-12-31
PPL,2024,1.2,2024-12-31
SBAC,2024,1.61,2024-12-31
TRV,2024,21.76,2024-12-31
NI,2024,1.63,2024-12-31
SPG,2024,7.26,2024-12-31
AMZN,2024,5.66,2024-12-31
ICE,2024,4.8,2024-12-31
CPAY,2024,14.27,2024-12-31
AXP,2024,14.04,2024-12-31
DAY,2024,0.11,2024-12-31
ES,2024,2.27,2024-12-31
CHD,2024,2.39,2024-12-31
AIZ,2024,14.55,2024-12-31
ABBV,2024,2.4,2024-12-31
BA,2024,-18.36,2024-12-31
FICO,2024,6.26,2024-12-31
CARR,2024,6.24,2024-12-31
FOX,2024,2.61,2024-12-31
BG,2024,8.09,2024-12-31
EXE,2024,-4.55,2024-12-31
AMT,2024,4.83,2024-12-31
SYF,2024,8.64,2024-12-31
MPWR,2024,36.76,2024-12-31
IP,2024,1.6,2024-12-31
EXPE,2024,9.39,2024-12-31
PLTR,2024,0.21,2024-12-31
IQV,2024,7.57,2024-12-31
MCD,2024,11.45,2024-12-31
EXPD,2024,5.75,2024-12-31
STLD,2024,9.89,2024-12-31
SLB,2024,3.14,2024-12-31
BEN,2024,0.29,2024-12-31
NUE,2024,1.22,2024-12-31
T,2024,1.49,2024-12-31
CBRE,2024,3.16,2024-12-31
CHRW,2024,3.89,2024-12-31
LYV,2024,2.77,2024-12-31
BALL,2024,-0.11,2024-12-31
PKG,2024,8.97,2024-12-31
BK,2024,5.84,2024-12-31
TKO,2024,0.12,2024-12-31
APO,2024,7.39,2024-12-31
AMCR,2024,0.245,2024-12-31
IFF,2024,0.95,2024-12-31
NCLH,2024,2.09,2024-12-31
KLAC,2024,6.18,2024-12-31
MSI,2024,9.45,2024-12-31
MTD,2024,40.67,2024-12-31
GE,2024,6.04,2024-12-31
VLO,2024,8.58,2024-12-31
XYL,2024,3.67,2024-12-31
BLK,2024,42.45,2024-12-31
CAT,2024,22.17,2024-12-31
ODFL,2024,5.51,2024-12-31
LUV,2024,0.78,2024-12-31
ACGL,2024,11.47,2024-12-31
CHTR,2024,35.53,2024-12-31
OTIS,2024,4.1,2024-12-31
AKAM,2024,3.34,2024-12-31
FRT,2024,3.42,2024-12-31
PLD,2024,1.38,2024-12-31
GPN,2024,6.18,2024-12-31
HUBB,2024,14.46,2024-12-31
EA,2024,1.12,2024-12-31
NDAQ,2024,1.94,2024-12-31
HII,2024,13.96,2024-12-31
IDXX,2024,10.77,2024-12-31
TAP,2024,5.38,2024-12-31
FSLR,2024,12.07,2024-12-31
TTWO,2024,-0.71,2024-12-31
EMR,2024,1.03,2024-12-31
GEV,2024,5.65,2024-12-31
BKNG,2024,174.96,2024-12-31
GOOGL,2024,8.13,2024-12-31
FE,2024,1.7,2024-12-31
EIX,2024,3.33,2024-12-31
CVNA,2024,1.72,2024-12-31
WST,2024,6.75,2024-12-31
WTW,2024,-0.96,2024-12-31
CCI,2024,-8.98,2024-12-31
RSG,2024,6.5,2024-12-31
CLX,2024,2.36,2024-12-31
BAC,2024,3.25,2024-12-31
HCA,2024,22.27,2024-12-31
EQT,2024,0.45,2024-12-31
PNC,2024,13.76,2024-12-31
VICI,2024,2.56,2024-12-31
WFC,2024,5.43,2024-12-31
PRU,2024,7.54,2024-12-31
APTV,2024,6.97,2024-12-31
UDR,2024,0.26,2024-12-31
EW,2024,0.65,2024-12-31
XYZ,2024,4.7,2024-12-31
SMCI,2024,0.54,2024-12-31
ROK,2024,1.62,2024-12-31
LVS,2024,1.97,2024-12-31
APP,2024,4.68,2024-12-31
VST,2024,7.16,2024-12-31
TPL,2024,19.75,2024-12-31
NSC,2024,11.58,2024-12-31
NFLX,2024,2.03,2024-12-31
ED,2024,5.26,2024-12-31
AES,2024,2.38,2024-12-31
TXN,2024,5.24,2024-12-31
MAS,2024,3.77,2024-12-31
GILD,2024,0.38,2024-12-31
OMC,2024,7.54,2024-12-31
FITB,2024,3.16,2024-12-31
PYPL,2024,4.03,2024-12-31
CMI,2024,28.55,2024-12-31
UHS,2024,17.16,2024-12-31
TECH,2024,0.43,2024-12-31
BIIB,2024,11.21,2024-12-31
ADM,2024,3.66,2024-12-31
AMGN,2024,7.62,2024-12-31
EQIX,2024,8.54,2024-12-31
YUM,2024,5.28,2024-12-31
UNP,2024,11.1,2024-12-31
EME,2024,21.61,2024-12-31
PNW,2024,5.35,2024-12-31
L,2024,6.42,2024-12-31
O,2024,0.98,2024-12-31
LYB,2024,4.16,2024-12-31
NWSA,2024,0.38,2024-12-31
RTX,2024,3.58,2024-12-31
ELV,2024,25.81,2024-12-31
EFX,2024,4.88,2024-12-31
PM,2024,4.53,2024-12-31
COF,2024,11.61,2024-12-31
WAB,2024,6.05,2024-12-31
SYK,2024,7.86,2024-12-31
CTRA,2024,1.51,2024-12-31
WM,2024,6.84,2024-12-31
C,2024,6.03,2024-12-31
HOOD,2024,1.6,2024-12-31
RMD,2024,2.35,2024-12-31
GD,2024,13.81,2024-12-31
KMB,2024,7.58,2024-12-31
IEX,2024,6.66,2024-12-31
AEE,2024,4.43,2024-12-31
CFG,2024,3.05,2024-12-31
DOC,2024,0.36,2024-12-31
AVB,2024,7.61,2024-12-31
MO,2024,6.54,2024-12-31
IBM,2024,6.53,2024-12-31
SO,2024,4.02,2024-12-31
PEG,2024,3.56,2024-12-31
CSX,2024,1.79,2024-12-31
CVX,2024,9.76,2024-12-31
CME,2024,9.69,2024-12-31
ESS,2024,11.55,2024-12-31
EBAY,2024,3.99,2024-12-31
INCY,2024,0.16,2024-12-31
COR,2024,2.52,2024-12-31
MSFT,2024,6.56,2024-12-31
PGR,2024,14.45,2024-12-31
AXON,2024,4.98,2024-12-31
SCHW,2024,3.0,2024-12-31
VTRS,2024,-0.53,2024-12-31
GEHC,2024,4.37,2024-12-31
GPC,2024,6.49,2024-12-31
BMY,2024,-4.41,2024-12-31
OKE,2024,5.19,2024-12-31
CRH,2024,5.06,2024-12-31
RF,2024,1.94,2024-12-31
FISV,2024,5.41,2024-12-31
UAL,2024,9.58,2024-12-31
TMO,2024,16.58,2024-12-31
TROW,2024,9.18,2024-12-31
HBAN,2024,1.24,2024-12-31
EOG,2024,11.31,2024-12-31
SOLV,2024,2.77,2024-12-31
APH,2024,2.01,2024-12-31
ABT,2024,7.67,2024-12-31
VMC,2024,6.89,2024-12-31
REGN,2024,40.9,2024-12-31
NTRS,2024,9.8,2024-12-31
ROP,2024,14.47,2024-12-31
CSGP,2024,0.34,2024-12-31
CEG,2024,11.91,2024-12-31
EL,2024,-2.07,2024-12-31
AEP,2024,5.6,2024-12-31
MMM,2024,1.34,2024-12-31
VRTX,2024,-2.08,2024-12-31
GOOG,2024,8.13,2024-12-31
MS,2024,8.04,2024-12-31
JCI,2024,0.63,2024-12-31
RJF,2024,2.94,2024-12-31
BKR,2024,3.0,2024-12-31
TTD,2024,0.8,2024-12-31
PAYC,2024,8.93,2024-12-31
MRK,2024,6.76,2024-12-31
FAST,2024,2.01,2024-12-31
MCK,2024,15.88,2024-12-31
OXY,2024,2.59,2024-12-31
EPAM,2024,7.93,2024-12-31
BRO,2024,3.48,2024-12-31
MCHP,2024,-0.1,2024-12-31
TFC,2024,3.36,2024-12-31
ITW,2024,11.75,2024-12-31
TT,2024,11.35,2024-12-31
CVS,2024,3.67,2024-12-31
ALL,2024,17.22,2024-12-31
DHR,2024,5.33,2024-12-31
MET,2024,5.98,2024-12-31
ROL,2024,0.96,2024-12-31
FIS,2024,2.62,2024-12-31
CINF,2024,14.65,2024-12-31
ON,2024,3.68,2024-12-31
GNRC,2024,5.46,2024-12-31
MLM,2024,32.5,2024-12-31
BLDR,2024,9.13,2024-12-31
EQR,2024,2.73,2024-12-31
JPM,2024,19.79,2024-12-31
NEM,2024,2.92,2024-12-31
ETR,2024,2.47,2024-12-31
ECL,2024,1.67,2024-12-31
HUM,2024,10.01,2024-12-31
TXT,2025,1.14,2025-03-29
PEP,2025,1.9,2025-09-06
DPZ,2025,12.31,2025-09-07
J,2025,2.39,2025-09-26
KO,2025,0.86,2025-09-26
FTV,2025,0.17,2025-09-26
DHR,2025,3.38,2025-09-26
TPR,2025,1.32,2025-09-27
DIS,2025,6.88,2025-09-27
HOLX,2025,2.5,2025-09-27
SNA,2025,5.09,2025-09-27
AMD,2025,1.74,2025-09-27
TSCO,2025,0.49,2025-09-27
SWK,2025,1.61,2025-09-27
HSIC,2025,0.84,2025-09-27
KHC,2025,-5.47,2025-09-27
TMO,2025,12.55,2025-09-27
AAPL,2025,7.49,2025-09-27
WAT,2025,7.02,2025-09-27
RL,2025,3.39,2025-09-27
GRMN,2025,2.09,2025-09-27
ZBRA,2025,1.98,2025-09-27
AVY,2025,2.13,2025-09-27
CRL,2025,1.11,2025-09-27
MSI,2025,3.37,2025-09-27
LRCX,2025,1.24,2025-09-28
QCOM,2025,5.05,2025-09-28
RVTY,2025,0.4,2025-09-28
TER,2025,1.85,2025-09-28
TDY,2025,4.71,2025-09-28
NXPI,2025,6.2,2025-09-28
JNJ,2025,9.01,2025-09-28
KVUE,2025,0.59,2025-09-28
HAS,2025,-3.74,2025-09-28
PFE,2025,1.66,2025-09-28
LMT,2025,6.98,2025-09-28
UBER,2025,4.67,2025-09-30
TYL,2025,5.8,2025-09-30
AVB,2025,2.68,2025-09-30
CI,2025,17.65,2025-09-30
MAR,2025,2.68,2025-09-30
SO,2025,3.56,2025-09-30
CVS,2025,-3.13,2025-09-30
XYZ,2025,0.76,2025-09-30
TRV,2025,8.37,2025-09-30
CHRW,2025,1.36,2025-09-30
BG,2025,4.64,2025-09-30
DVA,2025,2.09,2025-09-30
ADP,2025,2.5,2025-09-30
MRSH,2025,1.52,2025-09-30
CB,2025,7.05,2025-09-30
MDLZ,2025,1.38,2025-09-30
CVX,2025,1.83,2025-09-30
BLDR,2025,3.61,2025-09-30
DECK,2025,1.82,2025-09-30
ZBH,2025,2.85,2025-09-30
SPG,2025,4.83,2025-09-30
CMG,2025,0.9,2025-09-30
DAY,2025,-1.01,2025-09-30
MLM,2025,14.18,2025-09-30
SHW,2025,8.43,2025-09-30
MTD,2025,10.6,2025-09-30
SOLV,2025,8.58,2025-09-30
DVN,2025,3.27,2025-09-30
MCK,2025,15.22,2025-09-30
BXP,2025,0.18,2025-09-30
VLO,2025,3.54,2025-09-30
CHD,2025,2.43,2025-09-30
MGM,2025,-0.32,2025-09-30
VTR,2025,0.4,2025-09-30
